"","thr","scale","shape","len","time","timeX"
"171",0.721494772023989,0.610255197671753,-0.154937712042719,500,0.412863492965698,0.414935350418091
"172",-0.0425746675659917,1.00089655512228,-0.260479160300178,1000,0.414814710617065,0.419058084487915
"173",-0.017486773140689,1.00447760466542,-0.266352827715265,1000,0.435175895690918,0.441519498825073
"174",1.01986313181907,0.592978518796509,-0.113490846411263,300,0.451271057128906,0.452676057815552
"175",-0.0215685388700594,0.963100982492703,-0.210849664045969,1000,0.429786443710327,0.434983253479004
"176",0.436649633451365,0.845850883889637,-0.295870084947612,700,0.44892406463623,0.451895236968994
"177",1.18557522352007,0.462301293973697,-0.0794158749077999,200,0.413751125335693,0.414774179458618
"178",7.09351585401396e-05,1.06667679094711,-0.349239651499055,1000,0.414315223693848,0.419909954071045
"179",0.576497017810051,0.744648684340101,-0.207926928527777,600,0.587388515472412,0.589982271194458
"180",0.965925874930671,0.534698442191564,-0.150063337644838,300,0.434155464172363,0.43565821647644
"181",0.0110106118639554,0.955593519877427,-0.249725504769424,1000,0.471499443054199,0.47542929649353
"182",1.71873874252236,0.618902593266268,-0.484562176209445,100,0.444380044937134,0.445887327194214
"183",-0.0198292526790563,1.04573020098349,-0.282039408018633,1000,0.404645919799805,0.409134387969971
"184",-0.0246606160003601,0.994246370614297,-0.238868912312646,1000,0.425511598587036,0.431026220321655
"185",0.488425266062178,0.746128977230472,-0.17417710938709,600,0.413042545318604,0.416342735290527
"186",0.0273581217710278,1.04852052458131,-0.311487952244829,1000,0.40516209602356,0.411105632781982
"187",0.583744727646536,0.705441939318143,-0.177112025168282,600,0.452329635620117,0.455046415328979
"188",-0.00665511849935441,1.01671861312643,-0.295187769262008,1000,0.454041242599487,0.458465099334717
"189",0.059639062056944,0.902460053179615,-0.211256102436198,1000,0.434055089950562,0.437775611877441
"190",0.0502813014797348,1.08420464578487,-0.333938386166494,1000,0.438647747039795,0.443769454956055
"191",-0.0357894571050649,1.06874294321342,-0.296931034143131,1000,0.426023483276367,0.430567264556885
"192",0.0229844234930865,1.0019346275458,-0.267526929362189,1000,0.410566568374634,0.415849924087524
"193",0.27240174404441,0.837969161776406,-0.234834401172398,800,0.411416053771973,0.41461968421936
"194",1.56425052727498,0.614405129807757,-0.396047154712902,100,0.428699970245361,0.42972993850708
"195",-0.0521920462353326,1.01157681588777,-0.281000772753378,1000,0.430359125137329,0.437283039093018
"196",0.275694693622759,0.843732516623094,-0.212485318926761,800,0.423159599304199,0.430086612701416
"197",-0.0120100626205404,1.01572199313957,-0.298088861893668,1000,0.435905694961548,0.441519498825073
"198",1.5421202595668,0.56794267639379,-0.312376915287054,100,0.40720534324646,0.408582210540771
"199",-0.0244885655454779,1.04428823092739,-0.303421906552111,1000,0.459484815597534,0.465576887130737
"200",0.0143816310403436,0.963338483591122,-0.200825166250255,1000,0.426611661911011,0.433529138565063
"201",0.0387489430377677,1.02380870733992,-0.275194948809123,1000,0.434956550598145,0.439984321594238
"202",1.6482616446486,0.42529513692949,-0.0488609376223758,100,0.473674297332764,0.474442720413208
"203",1.02872123298909,0.542383923687181,-0.16906468202209,300,0.453930854797363,0.455440521240234
"204",0.0359529727173021,0.867179300874067,-0.199424420206097,1000,0.41091513633728,0.419010400772095
"205",0.424601042830848,0.808920496567791,-0.266216156424787,700,0.432533979415894,0.435785531997681
"206",1.60328706849701,0.324975782009591,0.033547364790967,100,0.423192739486694,0.423906803131104
"207",-0.00679331401770691,0.994842116939801,-0.252593485410655,1000,0.42300820350647,0.430576086044312
"208",0.268144012537153,0.888242219594712,-0.227577382615163,800,0.433920621871948,0.43699836730957
"209",0.0265260556876454,0.904944502167,-0.211415095628268,1000,0.431968688964844,0.435889482498169
"210",0.0159930389365092,1.03712259371399,-0.298874683383226,1000,0.433143138885498,0.438170909881592
